,FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
6455,202101,29,42483,938895,D,45,,Other,1530,29,1830,155647,CALIFORNIA,2021,January,Flash Flood,C,73,SAN DIEGO,SGX,PST-8,8,0,1,0,0,0,Fire Department/Rescue
6456,202101,15,42507,938920,I,57,M,Vehicle/Towed Trailer,1900,15,600,155479,SOUTH DAKOTA,2021,January,Blizzard,Z,71,UNION,FSD,CST-6,0,2,0,1,0,0,Department of Highways
6457,202101,14,42508,938960,I,18,M,Vehicle/Towed Trailer,2000,15,1600,155659,IOWA,2021,January,Blizzard,Z,12,SIOUX,FSD,CST-6,0,1,0,1,0,0,AWOS
6458,202101,25,42517,940805,I,12,F,Vehicle/Towed Trailer,1000,25,2300,155946,MISSOURI,2021,January,Winter Weather,Z,17,ADAIR,EAX,CST-6,0,0,0,2,0,0,Law Enforcement
6459,202101,25,42518,940805,I,49,F,Vehicle/Towed Trailer,1000,25,2300,155946,MISSOURI,2021,January,Winter Weather,Z,17,ADAIR,EAX,CST-6,0,0,0,2,0,0,Law Enforcement
6460,202104,8,42605,943057,D,21,M,In Water,1754,8,1754,156263,FLORIDA,2021,April,Rip Current,Z,108,SOUTH WALTON,TAE,EST-5,9,0,2,0,0,0,Lifeguard
6461,202104,8,42606,943057,D,55,M,In Water,1754,8,1754,156263,FLORIDA,2021,April,Rip Current,Z,108,SOUTH WALTON,TAE,EST-5,9,0,2,0,0,0,Lifeguard
6462,202104,11,42721,943564,I,17,F,Other,1115,11,1115,156287,FLORIDA,2021,April,Thunderstorm Wind,C,53,HERNANDO,TBW,EST-5,0,0,0,1,13000,0,Broadcast Media
6463,202104,10,42666,944863,D,42,M,In Water,1700,10,1700,156446,TEXAS,2021,April,Rip Current,Z,439,BOLIVAR PENINSULA,HGX,CDT-5,0,0,1,0,0,0,Broadcast Media
6464,202104,9,42847,946768,D,48,M,Mobile/Trailer Home,1810,9,1810,156639,LOUISIANA,2021,April,Strong Wind,Z,1,CADDO,SHV,CST-6,0,0,1,0,0,0,Emergency Manager
6465,202104,21,42860,947692,I,79,M,Vehicle/Towed Trailer,1440,9,1440,156827,WEST VIRGINIA,2021,April,Hail,C,23,GRANT,LWX,EST-5,0,0,0,1,0,0,Emergency Manager
6466,202104,21,42876,949608,I,37,F,Vehicle/Towed Trailer,915,21,1200,157108,WISCONSIN,2021,April,Winter Weather,Z,59,WASHINGTON,MKX,CST-6,0,38,0,1,0,0,Law Enforcement
6467,202104,6,42961,953597,I,85,M,Outside/Open Areas,0,6,1200,157744,IDAHO,2021,April,Winter Weather,Z,53,UPPER SNAKE RIVER PLAIN,PIH,MST-7,0,0,0,1,5000,0,Broadcast Media
6468,202104,10,43028,954642,D,28,M,Mobile/Trailer Home,106,10,118,157931,LOUISIANA,2021,April,Tornado,C,97,ST. LANDRY,LCH,CST-6,7,0,1,0,1000000,0,NWS Storm Survey
6469,202104,16,43029,954775,D,48,M,In Water,1530,16,1530,157980,PUERTO RICO,2021,April,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,AST-4,0,0,2,0,0,0,Broadcast Media
6470,202104,16,43030,954775,D,32,F,In Water,1530,16,1530,157980,PUERTO RICO,2021,April,Rip Current,Z,1,SAN JUAN AND VICINITY,SJU,AST-4,0,0,2,0,0,0,Broadcast Media
6471,202104,25,43024,955351,I,26,M,Unknown,310,25,430,158050,CALIFORNIA,2021,April,Dense Fog,Z,55,SAN BERNARDINO COUNTY MOUNTAINS,SGX,PST-8,0,1,0,1,0,0,Department of Highways
6472,202104,4,43025,955368,I,23,M,Vehicle/Towed Trailer,345,4,445,157991,CALIFORNIA,2021,April,Dense Fog,Z,43,SAN DIEGO COUNTY COASTAL AREAS,SGX,PST-8,0,1,0,1,0,0,Department of Highways
6473,202104,24,43038,956372,D,55,M,In Water,600,24,1800,158205,GUAM,2021,April,Rip Current,Z,6,GUAM,GUM,GST10,0,0,1,0,0,0,Newspaper
6474,202104,18,43054,956863,D,40,F,In Water,1645,18,1645,158277,NORTH CAROLINA,2021,April,Rip Current,Z,108,COASTAL NEW HANOVER,ILM,EST-5,0,0,1,0,0,0,Lifeguard
6475,202108,9,43269,965889,D,3,M,Vehicle/Towed Trailer,1600,9,1800,159789,MINNESOTA,2021,August,Excessive Heat,Z,19,CENTRAL ST. LOUIS,DLH,CST-6,0,0,1,0,0,0,Broadcast Media
6476,202108,13,43270,965893,D,21,M,Boating,1100,12,1700,159790,MINNESOTA,2021,August,High Wind,Z,19,CENTRAL ST. LOUIS,DLH,CST-6,0,0,1,0,0,0,Fire Department/Rescue
6477,202108,12,44460,966178,I,46,M,Unknown,420,12,420,159863,MAINE,2021,August,Dense Fog,Z,21,KENNEBEC,GYX,EST-5,0,0,0,1,0,0,Broadcast Media
6478,202108,11,43313,966612,I,68,M,Permanent Home,1501,11,1501,159916,MARYLAND,2021,August,Lightning,C,21,FREDERICK,LWX,EST-5,0,0,0,1,300000,0,Emergency Manager
6479,202108,20,44123,967285,D,19,M,In Water,1400,20,1400,160028,ALABAMA,2021,August,Rip Current,Z,266,BALDWIN COASTAL,MOB,CST-6,0,0,1,0,0,0,Broadcast Media
6480,202108,22,43332,968095,D,40,M,In Water,1400,22,1400,160192,WISCONSIN,2021,August,Rip Current,Z,71,RACINE,MKX,CST-6,0,0,1,0,0,0,Broadcast Media
6481,202108,30,44277,971915,D,85,F,Permanent Home,925,30,1815,160909,VIRGINIA,2021,August,Flash Flood,C,27,BUCHANAN,RLX,EST-5,0,0,1,0,2500000,0,Emergency Manager
6482,202108,17,44121,971940,D,27,M,In Water,1400,17,1400,160922,ALABAMA,2021,August,Rip Current,Z,266,BALDWIN COASTAL,MOB,CST-6,0,0,2,0,0,0,Broadcast Media
6483,202108,17,44122,971940,D,27,M,In Water,1400,17,1400,160922,ALABAMA,2021,August,Rip Current,Z,266,BALDWIN COASTAL,MOB,CST-6,0,0,2,0,0,0,Broadcast Media
6484,202108,27,44124,971942,D,56,M,In Water,1800,27,1800,160923,FLORIDA,2021,August,Rip Current,Z,202,ESCAMBIA COASTAL,MOB,CST-6,0,0,1,0,0,0,Broadcast Media
6485,202108,5,44330,971943,D,38,M,Outside/Open Areas,2150,5,2150,160924,MINNESOTA,2021,August,Lightning,C,163,WASHINGTON,MPX,CST-6,1,0,0,0,0,0,Newspaper
6486,202108,18,44435,975606,D,20,M,In Water,1240,18,1240,161543,NORTH CAROLINA,2021,August,Rip Current,Z,110,COASTAL BRUNSWICK,ILM,EST-5,0,0,2,0,0,0,Lifeguard
6487,202108,18,44436,975606,D,50,M,In Water,1240,18,1240,161543,NORTH CAROLINA,2021,August,Rip Current,Z,110,COASTAL BRUNSWICK,ILM,EST-5,0,0,2,0,0,0,Lifeguard
6488,202108,27,44214,975612,D,39,M,In Water,1430,27,1430,161547,SOUTH CAROLINA,2021,August,Rip Current,Z,54,COASTAL HORRY,ILM,EST-5,0,0,1,0,0,0,Law Enforcement
6489,202108,3,44226,975937,D,53,M,In Water,1000,3,1000,161633,PUERTO RICO,2021,August,Rip Current,Z,2,NORTHEAST,SJU,AST-4,0,0,1,0,0,0,Newspaper
6490,202108,24,44227,975980,D,51,M,In Water,1140,24,1140,161648,PUERTO RICO,2021,August,Rip Current,Z,2,NORTHEAST,SJU,AST-4,0,0,1,0,0,0,Emergency Manager
6491,202108,16,44309,978906,D,45,,Camping,1935,16,1935,161287,MONTANA,2021,August,Thunderstorm Wind,C,3,BIG HORN,BYZ,MST-7,0,0,1,0,0,0,Mesonet
6492,202105,10,42861,948503,I,80,F,Permanent Home,130,10,130,156930,TEXAS,2021,May,Strong Wind,Z,165,ANGELINA,SHV,CST-6,0,0,0,1,0,0,Broadcast Media
6493,202105,19,42896,950578,D,50,M,In Water,1500,19,1500,157251,FLORIDA,2021,May,Rip Current,Z,47,BREVARD,MLB,EST-5,0,0,1,0,0,0,Lifeguard
6494,202105,1,42955,952438,D,1,M,Vehicle/Towed Trailer,1445,1,1530,157565,IDAHO,2021,May,Thunderstorm Wind,C,39,ELMORE,BOI,MST-7,5,0,3,0,0,0,AWOS
6495,202105,1,42956,952438,D,38,F,Vehicle/Towed Trailer,1445,1,1530,157565,IDAHO,2021,May,Thunderstorm Wind,C,39,ELMORE,BOI,MST-7,5,0,3,0,0,0,AWOS
6496,202105,1,42957,952438,D,34,F,Vehicle/Towed Trailer,1445,1,1530,157565,IDAHO,2021,May,Thunderstorm Wind,C,39,ELMORE,BOI,MST-7,5,0,3,0,0,0,AWOS
6497,202105,23,42958,953079,D,41,M,In Water,1200,23,1200,157640,FLORIDA,2021,May,Rip Current,Z,125,COASTAL DUVAL,JAX,EST-5,0,0,1,0,0,0,Broadcast Media
6498,202105,24,42959,953085,D,37,M,In Water,1545,24,1545,157640,FLORIDA,2021,May,Rip Current,Z,124,COASTAL NASSAU,JAX,EST-5,0,0,1,0,0,0,Broadcast Media
6499,202105,16,43026,955569,D,27,M,In Water,1630,16,1700,158075,CALIFORNIA,2021,May,Sneakerwave,Z,529,NORTHERN MONTEREY BAY,MTR,PST-8,0,0,1,0,0,0,Broadcast Media
6500,202105,2,43050,956695,D,22,M,In Water,1700,2,1700,158246,TEXAS,2021,May,Rip Current,Z,437,BRAZORIA ISLANDS,HGX,CST-6,0,0,1,0,0,0,Broadcast Media
6501,202105,16,43056,957328,D,58,M,In Water,1430,16,1430,158353,FLORIDA,2021,May,Rip Current,Z,47,BREVARD,MLB,EST-5,1,0,1,0,0,0,Broadcast Media
6502,202105,11,43058,957389,D,7,M,In Water,1845,11,1845,158362,TEXAS,2021,May,Rip Current,Z,438,GALVESTON ISLAND,HGX,CST-6,0,0,1,0,0,0,Law Enforcement
6503,202105,1,43157,957432,D,20,M,In Water,1315,1,1315,157730,LAKE MICHIGAN,2021,May,Marine Strong Wind,Z,743,CALUMET HARBOR IL TO GARY IN,LOT,CST-6,3,0,1,0,0,0,Broadcast Media
6504,202105,2,43179,956687,D,8,M,In Water,1832,2,1832,158245,TEXAS,2021,May,Rip Current,Z,438,GALVESTON ISLAND,HGX,CST-6,0,0,1,0,0,0,Broadcast Media
6505,202105,17,43188,960716,D,61,M,Vehicle/Towed Trailer,945,17,1445,158930,LOUISIANA,2021,May,Flash Flood,C,19,CALCASIEU,LCH,CST-6,0,0,1,0,500000000,0,NWS Employee
6506,202105,31,43191,961234,D,14,M,In Water,1300,31,2126,158978,WASHINGTON,2021,May,Rip Current,Z,21,SOUTH COAST,PQR,PST-8,0,0,1,0,0,0,Coast Guard
6507,202105,17,43192,961426,D,46,M,Vehicle/Towed Trailer,1800,17,2100,158930,LOUISIANA,2021,May,Flash Flood,C,113,VERMILION,LCH,CST-6,0,0,1,0,30000,0,Broadcast Media
6508,202105,23,43196,961778,D,25,M,In Water,1250,23,1250,159041,MARYLAND,2021,May,Rip Current,Z,25,MARYLAND BEACHES,AKQ,EST-5,0,0,1,0,0,0,Fire Department/Rescue
6509,202105,9,43201,962402,D,4,M,In Water,1645,9,1645,159139,CALIFORNIA,2021,May,Cold/Wind Chill,Z,19,NORTHERN SAN JOAQUIN VALLEY,STO,PST-8,0,0,1,0,0,0,Newspaper
6510,202105,14,43204,962404,D,27,M,In Water,0,14,0,159139,CALIFORNIA,2021,May,Cold/Wind Chill,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,PST-8,0,0,2,0,0,0,Newspaper
6511,202105,14,43205,962404,D,27,M,In Water,0,14,0,159139,CALIFORNIA,2021,May,Cold/Wind Chill,Z,69,WEST SLOPE NORTHERN SIERRA NEVADA,STO,PST-8,0,0,2,0,0,0,Newspaper
6512,202105,10,43209,962752,D,50,M,In Water,1124,10,1124,159181,SOUTH CAROLINA,2021,May,Rip Current,Z,54,COASTAL HORRY,ILM,EST-5,0,0,1,0,0,0,Lifeguard
6513,202105,3,43210,962770,D,55,F,Permanent Home,1531,3,1551,159172,GEORGIA,2021,May,Thunderstorm Wind,C,153,HOUSTON,FFC,EST-5,0,0,1,0,100000,0,Emergency Manager
6514,202105,16,43222,963157,D,22,M,In Water,1430,16,1430,159256,CALIFORNIA,2021,May,Cold/Wind Chill,Z,18,CARQUINEZ STRAIT AND DELTA,STO,PST-8,0,0,1,0,0,0,Newspaper
6515,202105,15,43223,963156,D,17,M,In Water,1900,15,1900,159256,CALIFORNIA,2021,May,Cold/Wind Chill,Z,17,SOUTHERN SACRAMENTO VALLEY,STO,PST-8,0,0,1,0,0,0,Newspaper
6516,202105,4,43227,959086,D,34,M,Under Tree,1431,4,1431,158599,VIRGINIA,2021,May,Thunderstorm Wind,C,9,AMHERST,RNK,EST-5,0,0,1,0,15000,0,Emergency Manager
6517,202105,23,43229,960751,D,23,M,In Water,1730,23,1800,158953,TEXAS,2021,May,Rip Current,Z,257,COASTAL CAMERON,BRO,CST-6,0,0,1,0,0,0,Coast Guard
6518,202105,6,43232,957686,D,49,M,Other,1556,6,1556,158420,TENNESSEE,2021,May,Thunderstorm Wind,C,147,ROBERTSON,OHX,CST-6,1,0,1,0,10000,0,Emergency Manager
6519,202108,4,44363,980590,D,17,M,In Water,1500,4,1500,162403,MARYLAND,2021,August,Rip Current,Z,25,MARYLAND BEACHES,AKQ,EST-5,0,0,1,0,0,0,Fire Department/Rescue
6520,202108,16,44364,980629,I,50,M,Vehicle/Towed Trailer,1600,16,1600,162302,FLORIDA,2021,August,Heavy Rain,C,5,BAY,TAE,CST-6,0,0,0,1,0,0,Emergency Manager
6521,202108,25,44365,980904,D,62,M,Outside/Open Areas,920,25,920,162490,ATLANTIC SOUTH,2021,August,Marine Thunderstorm Wind,Z,651,DEERFIELD BEACH TO OCEAN REEF FL,MFL,EST-5,0,0,1,0,0,0,Broadcast Media
6522,202108,18,44385,981089,D,60,M,Outside/Open Areas,900,20,1900,162424,CALIFORNIA,2021,August,Heat,Z,522,DEATH VALLEY NATIONAL PARK,VEF,PST-8,0,0,2,0,0,0,Broadcast Media
6523,202108,20,44386,981089,D,52,M,Outside/Open Areas,900,20,1900,162424,CALIFORNIA,2021,August,Heat,Z,522,DEATH VALLEY NATIONAL PARK,VEF,PST-8,0,0,2,0,0,0,Broadcast Media
6524,202108,1,44472,981898,D,48,M,Outside/Open Areas,2315,2,15,162616,UTAH,2021,August,Flash Flood,C,15,EMERY,SLC,MST-7,1,0,1,0,1000000,0,Law Enforcement
6525,202108,30,44424,981948,D,49,M,Vehicle/Towed Trailer,2200,30,2300,161167,MISSISSIPPI,2021,August,Flash Flood,C,39,GEORGE,MOB,CST-6,7,0,3,0,1800000,0,Law Enforcement
6526,202108,30,44425,981948,D,49,M,Vehicle/Towed Trailer,2200,30,2300,161167,MISSISSIPPI,2021,August,Flash Flood,C,39,GEORGE,MOB,CST-6,7,0,3,0,1800000,0,Law Enforcement
6527,202109,11,44426,981948,D,39,F,Vehicle/Towed Trailer,2200,30,2300,161167,MISSISSIPPI,2021,August,Flash Flood,C,39,GEORGE,MOB,CST-6,7,0,3,0,1800000,0,Law Enforcement
6528,202108,12,44475,983514,D,65,F,Permanent Home,1851,12,2200,162854,TEXAS,2021,August,Flash Flood,C,141,EL PASO,EPZ,MST-7,0,0,2,0,0,0,Fire Department/Rescue
6529,202108,12,44476,983514,D,2,F,Permanent Home,1851,12,2200,162854,TEXAS,2021,August,Flash Flood,C,141,EL PASO,EPZ,MST-7,0,0,2,0,0,0,Fire Department/Rescue
6530,202108,1,44508,983880,D,64,,Unknown,0,31,2359,162941,CALIFORNIA,2021,August,Astronomical Low Tide,Z,68,MT SHASTA/WESTERN PLUMAS COUNTY,STO,PST-8,0,0,1,0,0,0,Park/Forest Service
6531,202101,8,42504,937995,D,31,M,Outside/Open Areas,1000,8,1000,155523,UTAH,2021,January,Avalanche,Z,8,WASATCH MOUNTAINS SOUTH OF I-80,SLC,MST-7,0,0,1,0,0,0,Park/Forest Service
6532,202101,23,42486,939286,D,28,M,Outside/Open Areas,200,23,900,155690,ARIZONA,2021,January,Cold/Wind Chill,Z,508,EASTERN COCHISE COUNTY BELOW 5000 FEET,TWC,MST-7,0,0,1,0,0,0,County Official
6533,202103,1,42528,941126,D,65,M,Outside/Open Areas,606,1,610,155995,GEORGIA,2021,March,Thunderstorm Wind,C,63,CLAYTON,FFC,EST-5,0,0,1,0,15000,0,Newspaper
6534,202103,25,42534,941340,I,56,M,Outside/Open Areas,2254,25,2319,155997,GEORGIA,2021,March,Tornado,C,77,COWETA,FFC,EST-5,0,0,0,1,20000000,0,NWS Storm Survey
6535,202102,17,42635,943199,I,48,M,Long Span Roof,700,16,730,156211,ILLINOIS,2021,February,Winter Storm,Z,104,CENTRAL COOK COUNTY,LOT,CST-6,0,1,0,1,0,0,Trained Spotter
6536,202102,15,42909,943624,I,61,,Unknown,238,15,1400,156321,TEXAS,2021,February,Winter Storm,Z,209,FAYETTE,EWX,CST-6,0,0,0,1,0,0,Department of Highways
6537,202102,15,42908,943790,I,64,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,187,BANDERA,EWX,CST-6,0,0,0,1,0,0,AWOS
6538,202102,15,42904,943791,D,63,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,205,BEXAR,EWX,CST-6,0,0,1,3,0,0,ASOS
6539,202102,15,42905,943791,I,63,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,205,BEXAR,EWX,CST-6,0,0,1,3,0,0,ASOS
6540,202102,15,42906,943791,I,63,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,205,BEXAR,EWX,CST-6,0,0,1,3,0,0,ASOS
6541,202102,15,42907,943791,I,63,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,205,BEXAR,EWX,CST-6,0,0,1,3,0,0,ASOS
6542,202102,15,42923,943793,I,64,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,189,KENDALL,EWX,CST-6,0,0,0,1,0,0,AWOS
6543,202102,15,42921,943797,I,64,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,203,UVALDE,EWX,CST-6,0,0,0,1,0,0,AWOS
6544,202102,15,42919,943800,I,61,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,173,WILLIAMSON,EWX,CST-6,0,0,0,2,0,0,AWOS
6545,202102,15,42920,943800,I,61,,Unknown,2300,15,1000,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,173,WILLIAMSON,EWX,CST-6,0,0,0,2,0,0,AWOS
6546,202102,15,42911,943819,D,66,,Unknown,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,194,LEE,EWX,CST-6,0,0,1,0,0,0,AWOS
6547,202102,15,42931,943821,I,60,,Unknown,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,192,TRAVIS,EWX,CST-6,0,0,0,6,0,0,ASOS
6548,202102,15,42932,943821,I,60,,Unknown,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,192,TRAVIS,EWX,CST-6,0,0,0,6,0,0,ASOS
6549,202102,15,42933,943821,I,60,,Unknown,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,192,TRAVIS,EWX,CST-6,0,0,0,6,0,0,ASOS
6550,202102,15,42934,943821,I,72,,Permanent Home,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,192,TRAVIS,EWX,CST-6,0,0,0,6,0,0,ASOS
6551,202102,15,42935,943821,I,72,,Permanent Home,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,192,TRAVIS,EWX,CST-6,0,0,0,6,0,0,ASOS
6552,202102,15,42936,943821,I,72,,Permanent Home,200,15,800,156321,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,192,TRAVIS,EWX,CST-6,0,0,0,6,0,0,ASOS
6553,202102,15,43053,944573,D,53,,Unknown,1530,16,1430,156415,TEXAS,2021,February,Frost/Freeze,Z,250,BROOKS,BRO,CST-6,0,0,1,0,0,0,Mesonet
6554,202102,15,42821,945961,D,65,,Unknown,300,16,800,156251,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,164,TRINITY,HGX,CST-6,0,0,1,0,256000,0,Emergency Manager
6555,202102,16,43143,945966,I,11,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,199,MONTGOMERY,HGX,CST-6,0,0,2,1,238000,0,Emergency Manager
6556,202102,16,43144,945966,D,58,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,199,MONTGOMERY,HGX,CST-6,0,0,2,1,238000,0,Emergency Manager
6557,202102,20,43145,945966,D,77,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Extreme Cold/Wind Chill,Z,199,MONTGOMERY,HGX,CST-6,0,0,2,1,238000,0,Emergency Manager
6558,202102,15,43152,945983,D,61,M,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,438,GALVESTON ISLAND AND BOLIVAR PENINSULA,HGX,CST-6,0,0,4,0,10000000,0,Emergency Manager
6559,202102,16,43154,945983,D,77,F,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,438,GALVESTON ISLAND AND BOLIVAR PENINSULA,HGX,CST-6,0,0,4,0,10000000,0,Emergency Manager
6560,202102,21,43155,945983,D,68,F,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,438,GALVESTON ISLAND AND BOLIVAR PENINSULA,HGX,CST-6,0,0,4,0,10000000,0,Emergency Manager
6561,202102,22,43153,945983,D,51,M,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,438,GALVESTON ISLAND AND BOLIVAR PENINSULA,HGX,CST-6,0,0,4,0,10000000,0,Emergency Manager
6562,202102,16,43166,945985,D,74,M,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,238,INLAND GALVESTON,HGX,CST-6,0,0,5,1,2000000,0,Emergency Manager
6563,202102,16,43167,945985,D,88,F,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,238,INLAND GALVESTON,HGX,CST-6,0,0,5,1,2000000,0,Emergency Manager
6564,202102,16,43168,945985,D,50,M,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,238,INLAND GALVESTON,HGX,CST-6,0,0,5,1,2000000,0,Emergency Manager
6565,202102,16,43169,945985,D,89,F,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,238,INLAND GALVESTON,HGX,CST-6,0,0,5,1,2000000,0,Emergency Manager
6566,202102,19,43170,945985,I,72,M,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,238,INLAND GALVESTON,HGX,CST-6,0,0,5,1,2000000,0,Emergency Manager
6567,202102,22,43171,945985,D,51,M,Unknown,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,238,INLAND GALVESTON,HGX,CST-6,0,0,5,1,2000000,0,Emergency Manager
6568,202102,17,43129,945986,D,76,M,Mobile/Trailer Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6569,202102,12,43105,945986,D,55,M,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6570,202102,15,43111,945986,D,60,M,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6571,202102,18,43130,945986,D,56,M,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6572,202102,18,43131,945986,D,77,F,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6573,202102,19,43132,945986,D,61,M,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6574,202102,17,43139,945986,I,86,M,Outside/Open Areas,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6575,202102,17,43100,945986,D,86,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6576,202102,18,43101,945986,D,79,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6577,202102,18,43102,945986,D,100,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6578,202102,18,43103,945986,D,48,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6579,202102,18,43104,945986,D,43,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6580,202102,13,43106,945986,D,52,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6581,202102,14,43107,945986,D,56,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6582,202102,14,43108,945986,D,72,M,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6583,202102,15,43109,945986,D,47,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6584,202102,15,43113,945986,I,46,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6585,202102,15,43114,945986,I,7,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6586,202102,16,43115,945986,D,84,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
6587,202102,16,43116,945986,D,64,F,Permanent Home,300,16,800,156251,TEXAS,2021,February,Cold/Wind Chill,Z,213,INLAND HARRIS,HGX,CST-6,0,0,33,7,33700000,0,Emergency Manager
