FAT_YEARMONTH,FAT_DAY,FATALITY_ID,EVENT_ID,FATALITY_TYPE,FATALITY_AGE,FATALITY_SEX,FATALITY_LOCATION,BEGIN_TIME,END_DAY,END_TIME,EPISODE_ID,STATE,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE
201811,8,37572,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37574,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37575,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37577,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37578,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37579,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37580,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37581,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37582,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37583,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37585,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37586,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37587,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37588,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37589,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37590,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37591,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37592,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37593,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37594,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37595,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37597,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37598,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37599,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37600,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37601,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37602,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37603,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37604,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37605,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37606,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37608,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37610,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37611,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37612,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37613,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37614,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37615,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37616,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37617,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37618,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37620,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37621,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37622,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37623,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37624,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37625,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37626,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37627,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37628,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37629,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37630,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37632,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37633,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37634,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37635,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37636,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37637,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37638,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37639,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37640,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37643,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37644,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37645,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37646,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37647,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37573,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37584,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37596,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37607,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37619,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37631,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37642,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37576,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37609,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,8,37641,788675,D,47,Missing,Unknown,633,25,1500,131864,CALIFORNIA,2018,November,Wildfire,Z,66,NORTHEAST FOOTHILLS/SACRAMENTO VALLEY,STO,11/8/2018 6:33,PST-8,11/25/2018 15:00,12,0,86,0,17000000000,0,Fire Department/Rescue
201811,12,37227,784798,I,62,F,Vehicle/Towed Trailer,700,12,1500,131177,MISSOURI,2018,November,Winter Weather,Z,54,HENRY,EAX,11/12/2018 7:00,CST-6,11/12/2018 15:00,0,2,0,1,50000,0,Broadcast Media
201805,8,35566,744182,I,36,F,Vehicle/Towed Trailer,1830,8,1830,124004,MINNESOTA,2018,May,Heavy Rain,C,1,AITKIN,DLH,5/8/2018 18:30,CST-6,5/8/2018 18:30,0,3,0,2,0,0,Broadcast Media
201805,8,35567,744182,I,5,F,Vehicle/Towed Trailer,1830,8,1830,124004,MINNESOTA,2018,May,Heavy Rain,C,1,AITKIN,DLH,5/8/2018 18:30,CST-6,5/8/2018 18:30,0,3,0,2,0,0,Broadcast Media
201805,16,35342,746894,I,1,F,Vehicle/Towed Trailer,1545,16,1545,124486,TEXAS,2018,May,Heat,Z,217,MAVERICK,EWX,5/16/2018 15:45,CST-6,5/16/2018 15:45,0,0,0,1,0,0,Newspaper
201805,15,35448,747018,D,0,F,Vehicle/Towed Trailer,1000,15,1600,124508,LOUISIANA,2018,May,Heat,Z,1,CADDO,SHV,5/15/2018 10:00,CST-6,5/15/2018 16:00,0,0,1,0,0,0,Newspaper
201805,21,35375,748170,I,47,M,Outside/Open Areas,1500,14,1600,124712,CALIFORNIA,2018,May,Heavy Rain,C,43,MARIPOSA,HNX,5/14/2018 15:00,PST-8,5/14/2018 16:00,0,1,0,1,0,0,Social Media
201805,30,35423,750890,D,52,F,In Water,1230,30,1230,125204,TEXAS,2018,May,Rip Current,Z,443,NUECES COUNTY ISLANDS,CRP,5/30/2018 12:30,CST-6,5/30/2018 12:30,0,0,1,0,0,0,Newspaper
201805,18,35424,751595,D,59,M,In Water,1200,18,1200,125333,FLORIDA,2018,May,Rip Current,Z,162,COASTAL CHARLOTTE,TBW,5/18/2018 12:00,EST-5,5/18/2018 12:00,0,0,1,0,0,0,Broadcast Media
201805,19,35429,751955,D,5,M,In Water,1800,19,1800,125385,FLORIDA,2018,May,High Surf,Z,112,COASTAL BAY,TAE,5/19/2018 18:00,EST-5,5/19/2018 18:00,0,0,1,0,0,0,Broadcast Media
201805,25,35430,751966,D,31,M,In Water,1500,25,1500,125387,FLORIDA,2018,May,Rip Current,Z,112,COASTAL BAY,TAE,5/25/2018 15:00,EST-5,5/25/2018 15:00,0,0,1,0,0,0,Broadcast Media
201805,31,35431,751974,D,61,M,In Water,1445,31,1445,125389,FLORIDA,2018,May,Rip Current,Z,112,COASTAL BAY,TAE,5/31/2018 14:45,EST-5,5/31/2018 14:45,0,0,1,0,0,0,Newspaper
201805,25,35436,751979,D,28,M,In Water,1900,25,1900,125387,FLORIDA,2018,May,Rip Current,Z,108,SOUTH WALTON,TAE,5/25/2018 19:00,EST-5,5/25/2018 19:00,0,0,1,0,0,0,Newspaper
201805,16,35562,753726,D,53,F,Outside/Open Areas,1305,16,1305,125678,FLORIDA,2018,May,Lightning,C,11,BROWARD,MFL,5/16/2018 13:05,EST-5,5/16/2018 13:05,2,0,1,0,0,0,Broadcast Media
201805,13,35477,754418,D,18,M,In Water,1400,13,1400,125798,FLORIDA,2018,May,Rip Current,Z,133,COASTAL ST. JOHNS,JAX,5/13/2018 14:00,EST-5,5/13/2018 14:00,0,0,1,0,0,0,Lifeguard
201805,13,35478,754420,D,39,M,In Water,1700,13,1700,125799,GEORGIA,2018,May,Rip Current,Z,154,COASTAL GLYNN,JAX,5/13/2018 17:00,EST-5,5/13/2018 17:00,0,0,1,0,0,0,Broadcast Media
201805,13,35499,754422,D,34,F,In Water,1700,13,1700,125799,GEORGIA,2018,May,Rip Current,Z,154,COASTAL GLYNN,JAX,5/13/2018 17:00,EST-5,5/13/2018 17:00,0,0,1,0,0,0,Emergency Manager
201805,1,35483,754749,I,47,M,Vehicle/Towed Trailer,300,1,419,125869,NEVADA,2018,May,Heavy Rain,C,3,CLARK,VEF,5/1/2018 3:00,PST-8,5/1/2018 4:19,0,0,0,1,0,0,Law Enforcement
201805,10,35491,756269,D,88,M,Outside/Open Areas,0,10,2359,126168,NEVADA,2018,May,Heat,Z,20,LAS VEGAS VALLEY,VEF,5/10/2018 0:00,PST-8,5/10/2018 23:59,0,0,1,1,0,0,County Official
201805,10,35492,756269,I,54,M,Outside/Open Areas,0,10,2359,126168,NEVADA,2018,May,Heat,Z,20,LAS VEGAS VALLEY,VEF,5/10/2018 0:00,PST-8,5/10/2018 23:59,0,0,1,1,0,0,County Official
201805,29,35493,756270,I,61,M,Outside/Open Areas,0,29,2359,126169,NEVADA,2018,May,Heat,Z,20,LAS VEGAS VALLEY,VEF,5/29/2018 0:00,PST-8,5/29/2018 23:59,0,0,0,1,0,0,County Official
201805,31,35539,757297,D,47,Missing,Vehicle/Towed Trailer,1045,31,1050,126321,ILLINOIS,2018,May,Thunderstorm Wind,C,79,JASPER,ILX,5/31/2018 10:45,CST-6,5/31/2018 10:50,1,0,0,0,10000,0,Emergency Manager
201805,19,35531,758794,I,57,M,Boating,2345,19,2345,126584,TEXAS,2018,May,Thunderstorm Wind,C,233,HUTCHINSON,AMA,5/19/2018 23:45,CST-6,5/19/2018 23:45,0,0,0,1,0,0,Broadcast Media
